"LTER_site","local_site","point_ID","date","depth_stake","depth_n","depth_e","depth_s","depth_w","mean_depth","num_meas"
"NWT","sdl",33,1996-01-28,310,NaN,NaN,NaN,NaN,310,1
"NWT","sdl",34,1996-01-28,325,NaN,NaN,NaN,NaN,325,1
"NWT","sdl",35,1996-01-28,270,NaN,NaN,NaN,NaN,270,1
"NWT","sdl",36,1996-01-28,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",37,1996-01-28,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",38,1996-01-28,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",39,1996-01-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",40,1996-01-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",41,1996-01-28,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",42,1996-01-28,265,NaN,NaN,NaN,NaN,265,1
"NWT","sdl",43,1996-01-28,360,NaN,NaN,NaN,NaN,360,1
"NWT","sdl",44,1996-01-28,340,NaN,NaN,NaN,NaN,340,1
"NWT","sdl",45,1996-01-28,325,NaN,NaN,NaN,NaN,325,1
"NWT","sdl",46,1996-01-28,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",47,1996-01-28,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",48,1996-01-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",49,1996-01-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",50,1996-01-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",51,1996-01-28,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",52,1996-01-28,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",53,1996-01-28,240,NaN,NaN,NaN,NaN,240,1
"NWT","sdl",54,1996-01-28,355,NaN,NaN,NaN,NaN,355,1
"NWT","sdl",55,1996-01-28,350,NaN,NaN,NaN,NaN,350,1
"NWT","sdl",56,1996-01-28,305,NaN,NaN,NaN,NaN,305,1
"NWT","sdl",57,1996-01-28,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",58,1996-01-28,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",59,1996-01-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",60,1996-01-28,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",61,1996-01-28,60,NaN,NaN,NaN,NaN,60,1
"NWT","sdl",62,1996-01-28,140,NaN,NaN,NaN,NaN,140,1
"NWT","sdl",63,1996-01-28,270,NaN,NaN,NaN,NaN,270,1
"NWT","sdl",64,1996-01-28,190,NaN,NaN,NaN,NaN,190,1
"NWT","sdl",65,1996-01-28,305,NaN,NaN,NaN,NaN,305,1
"NWT","sdl",66,1996-01-28,320,NaN,NaN,NaN,NaN,320,1
"NWT","sdl",67,1996-01-28,45,NaN,NaN,NaN,NaN,45,1
"NWT","sdl",68,1996-01-28,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",69,1996-01-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",70,1996-01-28,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",71,1996-01-28,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",72,1996-01-28,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",73,1996-01-28,210,NaN,NaN,NaN,NaN,210,1
"NWT","sdl",74,1996-01-28,360,NaN,NaN,NaN,NaN,360,1
"NWT","sdl",75,1996-01-28,355,NaN,NaN,NaN,NaN,355,1
"NWT","sdl",76,1996-01-28,360,NaN,NaN,NaN,NaN,360,1
"NWT","sdl",77,1996-01-28,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",78,1996-01-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",79,1996-01-28,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",80,1996-01-28,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",101,1996-01-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",201,1996-01-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",301,1996-01-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",401,1996-01-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",501,1996-01-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",601,1996-01-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",701,1996-01-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",801,1996-01-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",1,1996-02-28,270,NaN,NaN,NaN,NaN,270,1
"NWT","sdl",2,1996-02-28,310,NaN,NaN,NaN,NaN,310,1
"NWT","sdl",3,1996-02-28,290,NaN,NaN,NaN,NaN,290,1
"NWT","sdl",4,1996-02-28,255,NaN,NaN,NaN,NaN,255,1
"NWT","sdl",5,1996-02-28,250,NaN,NaN,NaN,NaN,250,1
"NWT","sdl",6,1996-02-28,230,NaN,NaN,NaN,NaN,230,1
"NWT","sdl",7,1996-02-28,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",8,1996-02-28,35,NaN,NaN,NaN,NaN,35,1
"NWT","sdl",9,1996-02-28,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",10,1996-02-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",11,1996-02-28,330,NaN,NaN,NaN,NaN,330,1
"NWT","sdl",12,1996-02-28,300,NaN,NaN,NaN,NaN,300,1
"NWT","sdl",13,1996-02-28,365,NaN,NaN,NaN,NaN,365,1
"NWT","sdl",14,1996-02-28,320,NaN,NaN,NaN,NaN,320,1
"NWT","sdl",15,1996-02-28,235,NaN,NaN,NaN,NaN,235,1
"NWT","sdl",16,1996-02-28,195,NaN,NaN,NaN,NaN,195,1
"NWT","sdl",17,1996-02-28,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",18,1996-02-28,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",19,1996-02-28,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",20,1996-02-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",21,1996-02-28,320,NaN,NaN,NaN,NaN,320,1
"NWT","sdl",22,1996-02-28,345,NaN,NaN,NaN,NaN,345,1
"NWT","sdl",23,1996-02-28,400,NaN,NaN,NaN,NaN,400,1
"NWT","sdl",24,1996-02-28,350,NaN,NaN,NaN,NaN,350,1
"NWT","sdl",25,1996-02-28,210,NaN,NaN,NaN,NaN,210,1
"NWT","sdl",26,1996-02-28,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",27,1996-02-28,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",28,1996-02-28,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",29,1996-02-28,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",30,1996-02-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",31,1996-02-28,250,NaN,NaN,NaN,NaN,250,1
"NWT","sdl",32,1996-02-28,310,NaN,NaN,NaN,NaN,310,1
"NWT","sdl",33,1996-02-28,355,NaN,NaN,NaN,NaN,355,1
"NWT","sdl",34,1996-02-28,380,NaN,NaN,NaN,NaN,380,1
"NWT","sdl",35,1996-02-28,305,NaN,NaN,NaN,NaN,305,1
"NWT","sdl",36,1996-02-28,145,NaN,NaN,NaN,NaN,145,1
"NWT","sdl",37,1996-02-28,95,NaN,NaN,NaN,NaN,95,1
"NWT","sdl",38,1996-02-28,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",39,1996-02-28,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",40,1996-02-28,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",41,1996-02-28,250,NaN,NaN,NaN,NaN,250,1
"NWT","sdl",42,1996-02-28,280,NaN,NaN,NaN,NaN,280,1
"NWT","sdl",43,1996-02-28,470,NaN,NaN,NaN,NaN,470,1
"NWT","sdl",44,1996-02-28,380,NaN,NaN,NaN,NaN,380,1
"NWT","sdl",45,1996-02-28,365,NaN,NaN,NaN,NaN,365,1
"NWT","sdl",46,1996-02-28,300,NaN,NaN,NaN,NaN,300,1
"NWT","sdl",47,1996-02-28,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",48,1996-02-28,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",49,1996-02-28,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",50,1996-02-28,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",51,1996-02-28,55,NaN,NaN,NaN,NaN,55,1
"NWT","sdl",52,1996-02-28,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",53,1996-02-28,295,NaN,NaN,NaN,NaN,295,1
"NWT","sdl",54,1996-02-28,410,NaN,NaN,NaN,NaN,410,1
"NWT","sdl",55,1996-02-28,405,NaN,NaN,NaN,NaN,405,1
"NWT","sdl",56,1996-02-28,440,NaN,NaN,NaN,NaN,440,1
"NWT","sdl",57,1996-02-28,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",58,1996-02-28,55,NaN,NaN,NaN,NaN,55,1
"NWT","sdl",59,1996-02-28,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",60,1996-02-28,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",61,1996-02-28,55,NaN,NaN,NaN,NaN,55,1
"NWT","sdl",62,1996-02-28,220,NaN,NaN,NaN,NaN,220,1
"NWT","sdl",63,1996-02-28,305,NaN,NaN,NaN,NaN,305,1
"NWT","sdl",64,1996-02-28,250,NaN,NaN,NaN,NaN,250,1
"NWT","sdl",65,1996-02-28,520,NaN,NaN,NaN,NaN,520,1
"NWT","sdl",66,1996-02-28,310,NaN,NaN,NaN,NaN,310,1
"NWT","sdl",67,1996-02-28,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",68,1996-02-28,60,NaN,NaN,NaN,NaN,60,1
"NWT","sdl",69,1996-02-28,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",70,1996-02-28,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",71,1996-02-28,75,NaN,NaN,NaN,NaN,75,1
"NWT","sdl",72,1996-02-28,140,NaN,NaN,NaN,NaN,140,1
"NWT","sdl",73,1996-02-28,270,NaN,NaN,NaN,NaN,270,1
"NWT","sdl",74,1996-02-28,470,NaN,NaN,NaN,NaN,470,1
"NWT","sdl",75,1996-02-28,425,NaN,NaN,NaN,NaN,425,1
"NWT","sdl",76,1996-02-28,375,NaN,NaN,NaN,NaN,375,1
"NWT","sdl",77,1996-02-28,150,NaN,NaN,NaN,NaN,150,1
"NWT","sdl",78,1996-02-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",79,1996-02-28,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",80,1996-02-28,60,NaN,NaN,NaN,NaN,60,1
"NWT","sdl",101,1996-02-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",201,1996-02-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",301,1996-02-28,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",401,1996-02-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",501,1996-02-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",601,1996-02-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",701,1996-02-28,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",801,1996-02-28,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",1,1996-03-13,220,NaN,NaN,NaN,NaN,220,1
"NWT","sdl",2,1996-03-13,285,NaN,NaN,NaN,NaN,285,1
"NWT","sdl",3,1996-03-13,275,NaN,NaN,NaN,NaN,275,1
"NWT","sdl",4,1996-03-13,280,NaN,NaN,NaN,NaN,280,1
"NWT","sdl",5,1996-03-13,270,NaN,NaN,NaN,NaN,270,1
"NWT","sdl",6,1996-03-13,205,NaN,NaN,NaN,NaN,205,1
"NWT","sdl",7,1996-03-13,75,NaN,NaN,NaN,NaN,75,1
"NWT","sdl",8,1996-03-13,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",9,1996-03-13,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",10,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",11,1996-03-13,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",12,1996-03-13,280,NaN,NaN,NaN,NaN,280,1
"NWT","sdl",13,1996-03-13,350,NaN,NaN,NaN,NaN,350,1
"NWT","sdl",14,1996-03-13,330,NaN,NaN,NaN,NaN,330,1
"NWT","sdl",15,1996-03-13,250,NaN,NaN,NaN,NaN,250,1
"NWT","sdl",16,1996-03-13,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",17,1996-03-13,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",18,1996-03-13,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",19,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",20,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",21,1996-03-13,290,NaN,NaN,NaN,NaN,290,1
"NWT","sdl",22,1996-03-13,360,NaN,NaN,NaN,NaN,360,1
"NWT","sdl",23,1996-03-13,410,NaN,NaN,NaN,NaN,410,1
"NWT","sdl",24,1996-03-13,425,NaN,NaN,NaN,NaN,425,1
"NWT","sdl",25,1996-03-13,255,NaN,NaN,NaN,NaN,255,1
"NWT","sdl",26,1996-03-13,155,NaN,NaN,NaN,NaN,155,1
"NWT","sdl",27,1996-03-13,60,NaN,NaN,NaN,NaN,60,1
"NWT","sdl",28,1996-03-13,NaN,NaN,NaN,NaN,NaN,NaN,0
"NWT","sdl",29,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",30,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",31,1996-03-13,210,NaN,NaN,NaN,NaN,210,1
"NWT","sdl",32,1996-03-13,330,NaN,NaN,NaN,NaN,330,1
"NWT","sdl",33,1996-03-13,360,NaN,NaN,NaN,NaN,360,1
"NWT","sdl",34,1996-03-13,420,NaN,NaN,NaN,NaN,420,1
"NWT","sdl",35,1996-03-13,340,NaN,NaN,NaN,NaN,340,1
"NWT","sdl",36,1996-03-13,140,NaN,NaN,NaN,NaN,140,1
"NWT","sdl",37,1996-03-13,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",38,1996-03-13,165,NaN,NaN,NaN,NaN,165,1
"NWT","sdl",39,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",40,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",41,1996-03-13,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",42,1996-03-13,255,NaN,NaN,NaN,NaN,255,1
"NWT","sdl",43,1996-03-13,465,NaN,NaN,NaN,NaN,465,1
"NWT","sdl",44,1996-03-13,405,NaN,NaN,NaN,NaN,405,1
"NWT","sdl",45,1996-03-13,450,NaN,NaN,NaN,NaN,450,1
"NWT","sdl",46,1996-03-13,330,NaN,NaN,NaN,NaN,330,1
"NWT","sdl",47,1996-03-13,60,NaN,NaN,NaN,NaN,60,1
"NWT","sdl",48,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",49,1996-03-13,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",50,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",51,1996-03-13,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",52,1996-03-13,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",53,1996-03-13,290,NaN,NaN,NaN,NaN,290,1
"NWT","sdl",54,1996-03-13,415,NaN,NaN,NaN,NaN,415,1
"NWT","sdl",55,1996-03-13,275,NaN,NaN,NaN,NaN,275,1
"NWT","sdl",56,1996-03-13,360,NaN,NaN,NaN,NaN,360,1
"NWT","sdl",57,1996-03-13,95,NaN,NaN,NaN,NaN,95,1
"NWT","sdl",58,1996-03-13,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",59,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",60,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",61,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",62,1996-03-13,195,NaN,NaN,NaN,NaN,195,1
"NWT","sdl",63,1996-03-13,290,NaN,NaN,NaN,NaN,290,1
"NWT","sdl",64,1996-03-13,260,NaN,NaN,NaN,NaN,260,1
"NWT","sdl",65,1996-03-13,410,NaN,NaN,NaN,NaN,410,1
"NWT","sdl",66,1996-03-13,360,NaN,NaN,NaN,NaN,360,1
"NWT","sdl",67,1996-03-13,115,NaN,NaN,NaN,NaN,115,1
"NWT","sdl",68,1996-03-13,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",69,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",70,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",71,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",72,1996-03-13,75,NaN,NaN,NaN,NaN,75,1
"NWT","sdl",73,1996-03-13,215,NaN,NaN,NaN,NaN,215,1
"NWT","sdl",74,1996-03-13,450,NaN,NaN,NaN,NaN,450,1
"NWT","sdl",75,1996-03-13,430,NaN,NaN,NaN,NaN,430,1
"NWT","sdl",76,1996-03-13,480,NaN,NaN,NaN,NaN,480,1
"NWT","sdl",77,1996-03-13,205,NaN,NaN,NaN,NaN,205,1
"NWT","sdl",78,1996-03-13,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",79,1996-03-13,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",80,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",101,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",201,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",301,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",401,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",501,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",601,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",701,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",801,1996-03-13,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",1,1996-03-27,290,NaN,NaN,NaN,NaN,290,1
"NWT","sdl",2,1996-03-27,325,NaN,NaN,NaN,NaN,325,1
"NWT","sdl",3,1996-03-27,295,NaN,NaN,NaN,NaN,295,1
"NWT","sdl",4,1996-03-27,280,NaN,NaN,NaN,NaN,280,1
"NWT","sdl",5,1996-03-27,280,NaN,NaN,NaN,NaN,280,1
"NWT","sdl",6,1996-03-27,260,NaN,NaN,NaN,NaN,260,1
"NWT","sdl",7,1996-03-27,85,NaN,NaN,NaN,NaN,85,1
"NWT","sdl",8,1996-03-27,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",9,1996-03-27,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",10,1996-03-27,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",11,1996-03-27,340,NaN,NaN,NaN,NaN,340,1
"NWT","sdl",12,1996-03-27,330,NaN,NaN,NaN,NaN,330,1
"NWT","sdl",13,1996-03-27,420,NaN,NaN,NaN,NaN,420,1
"NWT","sdl",14,1996-03-27,370,NaN,NaN,NaN,NaN,370,1
"NWT","sdl",15,1996-03-27,290,NaN,NaN,NaN,NaN,290,1
"NWT","sdl",16,1996-03-27,200,NaN,NaN,NaN,NaN,200,1
"NWT","sdl",17,1996-03-27,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",18,1996-03-27,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",19,1996-03-27,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",20,1996-03-27,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",21,1996-03-27,320,NaN,NaN,NaN,NaN,320,1
"NWT","sdl",22,1996-03-27,280,NaN,NaN,NaN,NaN,280,1
"NWT","sdl",23,1996-03-27,290,NaN,NaN,NaN,NaN,290,1
"NWT","sdl",24,1996-03-27,440,NaN,NaN,NaN,NaN,440,1
"NWT","sdl",25,1996-03-27,255,NaN,NaN,NaN,NaN,255,1
"NWT","sdl",26,1996-03-27,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",27,1996-03-27,85,NaN,NaN,NaN,NaN,85,1
"NWT","sdl",28,1996-03-27,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",29,1996-03-27,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",30,1996-03-27,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",31,1996-03-27,240,NaN,NaN,NaN,NaN,240,1
"NWT","sdl",32,1996-03-27,340,NaN,NaN,NaN,NaN,340,1
"NWT","sdl",33,1996-03-27,405,NaN,NaN,NaN,NaN,405,1
"NWT","sdl",34,1996-03-27,420,NaN,NaN,NaN,NaN,420,1
"NWT","sdl",35,1996-03-27,380,NaN,NaN,NaN,NaN,380,1
"NWT","sdl",36,1996-03-27,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",37,1996-03-27,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",38,1996-03-27,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",39,1996-03-27,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",40,1996-03-27,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",41,1996-03-27,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",42,1996-03-27,305,NaN,NaN,NaN,NaN,305,1
"NWT","sdl",43,1996-03-27,510,NaN,NaN,NaN,NaN,510,1
"NWT","sdl",44,1996-03-27,440,NaN,NaN,NaN,NaN,440,1
"NWT","sdl",45,1996-03-27,485,NaN,NaN,NaN,NaN,485,1
"NWT","sdl",46,1996-03-27,380,NaN,NaN,NaN,NaN,380,1
"NWT","sdl",47,1996-03-27,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",48,1996-03-27,25,NaN,NaN,NaN,NaN,25,1
"NWT","sdl",49,1996-03-27,45,NaN,NaN,NaN,NaN,45,1
"NWT","sdl",50,1996-03-27,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",51,1996-03-27,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",52,1996-03-27,125,NaN,NaN,NaN,NaN,125,1
"NWT","sdl",53,1996-03-27,320,NaN,NaN,NaN,NaN,320,1
"NWT","sdl",54,1996-03-27,425,NaN,NaN,NaN,NaN,425,1
"NWT","sdl",55,1996-03-27,545,NaN,NaN,NaN,NaN,545,1
"NWT","sdl",56,1996-03-27,545,NaN,NaN,NaN,NaN,545,1
"NWT","sdl",57,1996-03-27,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",58,1996-03-27,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",59,1996-03-27,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",60,1996-03-27,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",61,1996-03-27,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",62,1996-03-27,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",63,1996-03-27,325,NaN,NaN,NaN,NaN,325,1
"NWT","sdl",64,1996-03-27,265,NaN,NaN,NaN,NaN,265,1
"NWT","sdl",65,1996-03-27,580,NaN,NaN,NaN,NaN,580,1
"NWT","sdl",66,1996-03-27,540,NaN,NaN,NaN,NaN,540,1
"NWT","sdl",67,1996-03-27,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",68,1996-03-27,45,NaN,NaN,NaN,NaN,45,1
"NWT","sdl",69,1996-03-27,15,NaN,NaN,NaN,NaN,15,1
"NWT","sdl",70,1996-03-27,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",71,1996-03-27,85,NaN,NaN,NaN,NaN,85,1
"NWT","sdl",72,1996-03-27,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",73,1996-03-27,275,NaN,NaN,NaN,NaN,275,1
"NWT","sdl",74,1996-03-27,490,NaN,NaN,NaN,NaN,490,1
"NWT","sdl",75,1996-03-27,480,NaN,NaN,NaN,NaN,480,1
"NWT","sdl",76,1996-03-27,525,NaN,NaN,NaN,NaN,525,1
"NWT","sdl",77,1996-03-27,260,NaN,NaN,NaN,NaN,260,1
"NWT","sdl",78,1996-03-27,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",79,1996-03-27,25,NaN,NaN,NaN,NaN,25,1
"NWT","sdl",80,1996-03-27,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",101,1996-03-27,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",201,1996-03-27,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",301,1996-03-27,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",401,1996-03-27,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",501,1996-03-27,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",601,1996-03-27,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",701,1996-03-27,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",801,1996-03-27,15,NaN,NaN,NaN,NaN,15,1
"NWT","sdl",1,1996-05-09,305,NaN,NaN,NaN,NaN,305,1
"NWT","sdl",2,1996-05-09,340,NaN,NaN,NaN,NaN,340,1
"NWT","sdl",3,1996-05-09,310,NaN,NaN,NaN,NaN,310,1
"NWT","sdl",4,1996-05-09,300,NaN,NaN,NaN,NaN,300,1
"NWT","sdl",5,1996-05-09,300,NaN,NaN,NaN,NaN,300,1
"NWT","sdl",6,1996-05-09,250,NaN,NaN,NaN,NaN,250,1
"NWT","sdl",7,1996-05-09,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",8,1996-05-09,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",9,1996-05-09,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",10,1996-05-09,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",11,1996-05-09,340,NaN,NaN,NaN,NaN,340,1
"NWT","sdl",12,1996-05-09,330,NaN,NaN,NaN,NaN,330,1
"NWT","sdl",13,1996-05-09,425,NaN,NaN,NaN,NaN,425,1
"NWT","sdl",14,1996-05-09,370,NaN,NaN,NaN,NaN,370,1
"NWT","sdl",15,1996-05-09,295,NaN,NaN,NaN,NaN,295,1
"NWT","sdl",16,1996-05-09,200,NaN,NaN,NaN,NaN,200,1
"NWT","sdl",17,1996-05-09,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",18,1996-05-09,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",19,1996-05-09,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",20,1996-05-09,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",21,1996-05-09,310,NaN,NaN,NaN,NaN,310,1
"NWT","sdl",22,1996-05-09,365,NaN,NaN,NaN,NaN,365,1
"NWT","sdl",23,1996-05-09,460,NaN,NaN,NaN,NaN,460,1
"NWT","sdl",24,1996-05-09,450,NaN,NaN,NaN,NaN,450,1
"NWT","sdl",25,1996-05-09,260,NaN,NaN,NaN,NaN,260,1
"NWT","sdl",26,1996-05-09,75,NaN,NaN,NaN,NaN,75,1
"NWT","sdl",27,1996-05-09,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",28,1996-05-09,110,NaN,NaN,NaN,NaN,110,1
