% amp_lsp amp_dsnr delta_heff veg_correction slope_correction
  0.3200   0.3055   0.2018 -43.7249   0.9996
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7529   0.7461   0.0059 -18.1700   0.3724
  0.6978   0.5139   0.0890 -50.4319   0.6573
  0.6710   0.4536   0.0950 -75.5188   0.5171
  0.6581   0.4125   0.1187 -64.3465   0.8399
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9931   0.9941   0.0000   0.0604   0.0437
  0.4862   0.3036   0.4392 -196.2923  -0.7325
  0.7203   0.5118   0.0890 -62.1034   0.5237
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5153   0.3406   0.0890 -102.4622   0.4782
  0.7314   0.5805   0.0712 -41.7308   0.5371
  0.8476   0.8006   0.0237 -15.6904   0.2656
  0.7485   0.5849   0.0712 -53.1118   0.3546
  0.7526   0.6642   0.0475 -28.2834   0.4757
  0.3822   0.1791   0.6469 -154.2669   0.3677
  0.6896   0.4652   0.1009 -64.9473   0.6422
  0.6291   0.3459   0.1424 -68.1253   0.9752
  0.8567   0.7883   0.0356 -17.9525   0.2308
  0.6890   0.4531   0.1009 -70.1800   0.6393
  0.7947   0.7605   0.0178 -18.3981   0.3681
  0.5785   0.5715   0.0059 -31.2592   0.5825
  0.6152   0.4310   0.0831 -80.5641   0.4197
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6963   0.5351   0.0831 -45.0170   0.6313
  0.7818   0.7257   0.0297 -22.3190   0.4166
  0.6335   0.3967   0.1009 -82.3122   0.5901
  0.7381   0.5908   0.0653 -46.3593   0.3430
  0.3800   0.1687   0.6944 -138.4840   0.4585
  0.9323   0.9390   0.0000  -3.3617   0.1165
  0.7240   0.7452  -0.0178 -14.2059   0.3333
  0.6660   0.6620   0.0000 -22.6589   0.4591
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8941   0.8961   0.0000  -6.5353   0.1661
  0.7593   0.5900   0.0712 -52.2448   0.3793
  0.8727   0.8324   0.0237 -13.2992   0.2186
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9924   0.9915   0.0000  -0.9935   0.0250
  0.8371   0.7396   0.0415 -26.5592   0.2347
  0.7374   0.7279   0.0059 -20.1584   0.4003
  0.6248   0.3723   0.1068 -95.2742   0.5855
  0.6381   0.4498   0.0831 -80.6470   0.4265
  0.7783   0.7885  -0.0059 -14.8672   0.3258
  0.9191   0.9006   0.0119  -7.2009   0.1415
  0.9765   0.9796   0.0000  -1.1640   0.0583
  0.9183   0.9253   0.0000  -4.6672   0.1439
  0.6751   0.4934   0.0890 -51.4890   0.6352
  0.7066   0.5266   0.0890 -49.6848   0.6184
  0.9054   0.9206  -0.0059   1.3286   0.1505
  0.6164   0.3583   0.1068 -101.3178   0.5815
  0.7598   0.6730   0.0475 -27.8160   0.4652
  0.6395   0.6176   0.0178 -29.3725   0.5449
  0.7346   0.5469   0.0831 -53.7475   0.4855
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8349   0.7431   0.0415 -23.8253   0.2706
  0.8054   0.6721   0.0594 -38.5546   0.2950
  0.4012   0.4203  -0.0712 -13.8164  -0.3231
  0.9213   0.9335  -0.0059   0.3477   0.1854
  0.6904   0.6701   0.0119 -24.3499   0.4748
  0.6638   0.3977   0.1128 -80.9078   0.7491
  0.6140   0.3259   0.1543 -60.0880   1.0851
  0.6761   0.4661   0.1068 -55.4522   0.7648
  0.6429   0.3738   0.1365 -64.8759   0.9417
  0.7084   0.1887   0.1899 -146.8782   1.2168
  0.9024   0.9156  -0.0059  -4.1285   0.2031
  0.9140   0.9089   0.0059  -6.3706   0.1522
  0.8411   0.7572   0.0415 -22.1598   0.2407
  0.6542   0.4041   0.1246 -63.9356   0.8678
  0.8125   0.7610   0.0297 -18.0692   0.3274
  0.9255   0.9185   0.0059  -5.6499   0.1344
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.3791   0.2498   0.0890 -127.8665   0.6131
  0.7798   0.6459   0.0594 -39.4618   0.3093
  0.9795   0.9668   0.0059  -3.5992   0.0369
  0.8494   0.8605  -0.0059  -7.9182   0.2147
  0.7421   0.7551  -0.0119 -18.5916   0.3800
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9973   0.9978   0.0000  -0.0102   0.0264
  0.4963   0.2849   0.1009 -134.8337   0.4802
  0.6529   0.4229   0.0950 -85.2514   0.5315
  0.7233   0.5503   0.0712 -60.4960   0.3674
  0.5989   0.3430   0.1068 -106.3215   0.5627
  0.6292   0.5604   0.0475 -36.0668   0.6575
  0.8329   0.7976   0.0178 -16.2892   0.3193
  0.5537   0.3345   0.1484 -55.8903   1.0633
  0.6803   0.6575   0.0178 -25.8365   0.4948
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7673   0.6181   0.0653 -42.2026   0.3753
  0.6842   0.4881   0.0831 -70.3277   0.4462
  0.5314   0.4367   0.0831 -46.3573   0.8541
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6190   0.3836   0.1246 -61.2844   0.8751
  0.6935   0.5213   0.0712 -63.4270   0.3774
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.4259   0.2699   0.0950 -133.5358   0.5772
  0.5899   0.3962   0.0890 -95.2527   0.4449
  0.7085   0.5082   0.0831 -64.7100   0.4762
  0.5882   0.3790   0.0950 -94.0782   0.4808
  0.8829   0.8672   0.0119  -9.2141   0.2058
  0.7099   0.5583   0.0772 -42.4584   0.5388
  0.6278   0.4581   0.0772 -69.4485   0.3984
  0.7839   0.7125   0.0415 -23.9023   0.4091
  0.9127   0.9263  -0.0059   0.2355   0.1959
  0.4464   0.4645  -0.0237 -35.5171   0.6670
  0.6750   0.7050  -0.0297 -13.2953   0.3049
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7908   0.6680   0.0594 -32.2247   0.3869
  0.6472   0.4125   0.1009 -87.0225   0.5447
  0.8309   0.7276   0.0475 -27.6382   0.2653
  0.5947   0.2366   0.1603 -127.1864   0.9165
  0.6893   0.6007   0.0534 -34.4442   0.6122
  0.8032   0.6958   0.0475 -28.0811   0.3480
  0.5591   0.3463   0.1009 -110.6888   0.4824
  0.5842   0.5784   0.0059 -30.4712   0.5717
  0.5171   0.0989   0.6766 -150.9240   1.6786
  0.7473   0.6051   0.0653 -40.6574   0.3780
  0.6602   0.2147   0.1899 -80.9135   1.2792
  0.8063   0.6912   0.0534 -29.9098   0.3376
  0.8372   0.8194   0.0119 -12.6002   0.2756
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7954   0.7513   0.0237 -17.6278   0.3533
  0.6595   0.4478   0.0950 -67.5686   0.5573
  0.9748   0.9732   0.0000  -2.0611   0.0528
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8075   0.7174   0.0475 -25.8111   0.3574
  0.7659   0.6212   0.0653 -38.2779   0.4257
  0.3429   0.3512  -0.0890 -18.9375   0.1490
  0.7477   0.7161   0.0178 -22.8389   0.4351
  0.3819   0.3010   0.1721 -53.1247   1.0519
  0.6958   0.5159   0.0890 -49.8345   0.6399
  0.6339   0.4226   0.1187 -53.9464   0.8521
  0.6100   0.5331   0.0534 -38.1361   0.7001
  0.7262   0.5693   0.0653 -52.4191   0.3472
  0.9651   0.9706   0.0000   0.3671   0.1271
  0.8094   0.7524   0.0297 -20.1273   0.3593
  0.6584   0.3988   0.1068 -88.5246   0.6274
  0.7727   0.6257   0.0653 -42.2289   0.3572
  0.7950   0.6643   0.0594 -37.8824   0.2994
  0.7461   0.5672   0.0772 -55.0085   0.4161
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.2850   0.2055   0.7182 -125.9276   0.6927
  0.7142   0.5864   0.0653 -36.3591   0.4964
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7887   0.6631   0.0594 -33.1907   0.3588
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6530   0.4035   0.1068 -82.3215   0.6331
  0.9688   0.9594   0.0059  -3.3263   0.0569
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5749   0.2633   0.1424 -111.3546   0.8475
  0.6626   0.4520   0.0950 -68.1930   0.5431
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7670   0.6654   0.0534 -29.8610   0.4351
  0.5950   0.3274   0.1128 -113.3848   0.5683
  0.7083   0.1822   0.1959 -165.5311   1.1062
  0.5425   0.3016   0.1068 -120.2745   0.4942
  0.8462   0.7896   0.0297 -17.8386   0.2770
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9405   0.9175   0.0119  -6.6008   0.0971
  0.6191   0.4103   0.0950 -92.1465   0.4633
  0.9250   0.9380  -0.0059   2.8368   0.0676
  0.5482   0.4739   0.0653 -43.0742   0.7854
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5115   0.3281   0.0950 -104.7005   0.5895
  0.6170   0.5447   0.0475 -37.0198   0.6807
  0.5905   0.5391   0.0415 -34.9793   0.6709
  0.7439   0.5616   0.0772 -50.0870   0.4915
  0.6538   0.3341   0.1484 -76.8893   1.0077
  0.2784   0.1984   0.2611 -24.6030   0.7829
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9152   0.8847   0.0178  -9.1215   0.1392
  0.5735   0.2953   0.1187 -132.8244   0.5334
  0.7548   0.7230   0.0178 -21.0313   0.4174
  0.6430   0.4602   0.1009 -49.7936   0.7639
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9587   0.9505   0.0059  -3.4963   0.0752
  0.7482   0.5861   0.0712 -52.7723   0.3505
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7532   0.5984   0.0712 -41.2871   0.4699
  0.7552   0.7061   0.0297 -22.6400   0.4411
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6935   0.4756   0.0950 -64.4314   0.5862
  0.5703   0.2797   0.1306 -145.5249   0.5255
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8811   0.8533   0.0178 -11.3183   0.2215
  0.9822   0.9815   0.0000  -1.3977   0.0376
  0.7131   0.5371   0.0712 -63.0804   0.3748
  0.6953   0.4954   0.0890 -65.9620   0.4796
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7231   0.6946   0.0178 -20.7490   0.4370
  0.3756   0.1773   0.5342 -165.3463   0.6107
  0.7724   0.6306   0.0594 -41.4972   0.3354
  0.5739   0.5441   0.0237 -31.6886   0.6399
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6597   0.4867   0.0890 -49.8358   0.6223
  0.8395   0.7461   0.0415 -24.8616   0.2444
  0.6472   0.2373   0.1781 -162.7400   0.8304
  0.7003   0.4853   0.0950 -60.5583   0.6385
  0.6998   0.5366   0.0831 -44.5712   0.6787
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6314   0.3743   0.1246 -70.6885   0.8548
  0.7415   0.6175   0.0653 -35.5423   0.4997
  0.5307   0.3504   0.0890 -100.8984   0.4980
  0.4818   0.3801   0.1128 -46.1561   0.9385
  0.7680   0.1067   0.2018 -144.0973   1.5172
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8260   0.7217   0.0475 -26.8328   0.3127
  0.6223   0.3712   0.1068 -86.6301   0.6432
  0.9410   0.9496   0.0000  -1.9524   0.1379
  0.9478   0.9367   0.0059  -4.5216   0.0935
  0.7486   0.6300   0.0594 -34.4604   0.5107
  0.9273   0.9399  -0.0059   4.9430  -0.4780
  0.6585   0.4816   0.0772 -70.2914   0.3994
  0.7074   0.5464   0.0772 -44.6986   0.5029
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.4909   0.4888   0.0059 -33.0304   0.6841
  0.3872   0.1759   0.6113 -160.7100   0.3935
  0.6267   0.3370   0.1424 -72.5920   0.9665
  0.9692   0.9729   0.0000  -1.2571   0.0606
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5454   0.3564   0.0890 -105.9836   0.4757
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6657   0.4557   0.0890 -78.9175   0.4757
  0.7018   0.4769   0.0950 -68.7848   0.5662
  0.6990   0.5706   0.0653 -37.2585   0.5285
  0.8286   0.7170   0.0475 -29.5608   0.2847
  0.7209   0.5651   0.0712 -47.5166   0.3970
  0.6869   0.5191   0.0890 -45.4088   0.7246
  0.7132   0.5857   0.0712 -37.9409   0.6254
  0.6135   0.3582   0.1068 -103.4157   0.5655
  0.6579   0.4385   0.0950 -76.0777   0.5327
  1.0587   1.0559   0.0059   4.2288   0.1484
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7935   0.6625   0.0594 -34.4596   0.4142
  0.8386   0.1623   0.1959 -199.4573   1.0100
  0.5936   0.4215   0.1128 -46.7134   0.8823
  0.4806   0.1823   0.4570 -180.0616   0.4407
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7891   0.7381   0.0297 -18.8284   0.3623
  0.7520   0.7171   0.0178 -22.1513   0.4304
  0.8629   0.8212   0.0237 -14.6015   0.2526
  0.9948   0.9907   0.0059  -1.3586   0.0171
  0.8400   0.7549   0.0415 -22.0964   0.2653
  1.0739   1.0716   0.0059   6.8565  -0.0023
  0.6675   0.4831   0.0831 -72.3098   0.4047
  0.5061   0.2872   0.1009 -154.9608   0.1361
  0.9819   0.9713   0.0059  -3.2715   0.0420
  0.8897   0.9066  -0.0059   1.3947   0.0827
  0.9027   0.8638   0.0237 -12.4158   0.1838
  0.4299   0.1725   0.6232 -163.5978   0.1602
  0.7779   0.6395   0.0594 -37.4960   0.3698
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.3624   0.3733  -0.0119 -39.2724   0.8572
  0.8568   0.8766  -0.0119   1.3921  -0.0933
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9764   0.9802   0.0000  -1.2220   0.0851
  0.5142   0.2919   0.3502 -203.8051  -0.4177
  0.7556   0.5874   0.0712 -52.0548   0.3798
  1.0254   1.0281   0.0000   6.3591  -0.1449
  0.7553   0.6427   0.0594 -32.0306   0.4425
  0.9625   0.9707   0.0000   3.6018   0.1630
  0.8369   0.7998   0.0178 -16.7980   0.3221
  0.7635   0.6843   0.0415 -25.6725   0.4362
  0.7531   0.5746   0.0772 -54.3341   0.4130
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7211   0.5456   0.0772 -59.1264   0.3918
  0.9541   0.9608   0.0000  -1.0725   0.1054
  1.0110   1.0103   0.0000   1.6001   0.1181
  0.6261   0.2747   0.1543 -108.7551   0.9717
  0.8320   0.8347   0.0000 -12.6777   0.2794
  0.6226   0.4300   0.0890 -85.5280   0.4288
  0.3979   0.1722   0.6825 -142.7223   0.4193
  0.6921   0.6441   0.0297 -27.5812   0.5282
  0.8627   0.8730  -0.0059  -8.2761   0.2232
  0.9530   0.9565   0.0000  -2.5260   0.0805
  0.6757   0.7071  -0.0297  -7.6025   0.0172
  0.8881   0.8570   0.0178 -11.0755   0.1970
  0.7582   0.5956   0.0712 -43.4721   0.4561
  0.6213   0.3814   0.1009 -94.9019   0.5484
  0.7459   0.5892   0.0712 -44.6777   0.4097
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7345   0.7202   0.0119 -18.3595   0.3940
  0.7354   0.5785   0.0712 -50.1696   0.3608
  0.8705   0.8016   0.0356 -18.3024   0.1896
  0.7382   0.5719   0.0772 -45.4704   0.4742
  0.8093   0.8223  -0.0059 -10.6461   0.2656
  0.7608   0.6398   0.0594 -34.0008   0.4594
  0.6357   0.4488   0.0831 -80.0490   0.4192
  0.8057   0.6811   0.0534 -32.2348   0.3514
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9588   0.9486   0.0059  -3.9473   0.0763
  0.6120   0.3473   0.1306 -74.4310   0.8747
  0.6870   0.4518   0.1009 -69.3013   0.6532
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7874   0.7686   0.0119 -16.8782   0.3503
  0.8002   0.6804   0.0534 -31.4494   0.3375
  0.6625   0.5305   0.0772 -39.2563   0.6821
  0.6867   0.5021   0.0772 -70.4844   0.3962
  0.8033   0.6932   0.0534 -28.7057   0.3425
  0.8968   0.8678   0.0178 -10.0352   0.1749
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8053   0.7322   0.0356 -22.4297   0.3459
  0.6642   0.4464   0.1128 -57.5196   0.7895
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8478   0.7505   0.0415 -24.8648   0.2784
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0207   1.0203   0.0000   3.5664   0.1542
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8956   0.8626   0.0178 -10.8610   0.1781
  0.7048   0.5098   0.0890 -56.1984   0.5371
  0.6981   0.5969   0.0594 -33.4471   0.5978
  0.6040   0.4109   0.0890 -91.1500   0.4532
  0.6895   0.4779   0.0950 -59.7088   0.6538
  0.8038   0.7418   0.0356 -20.2158   0.3381
  0.7166   0.5167   0.0890 -56.2514   0.5563
  0.7131   0.7345  -0.0178 -16.4731   0.3657
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6354   0.4280   0.1187 -51.6132   0.8918
  0.6924   0.5112   0.0831 -55.5720   0.4779
  0.7462   0.5926   0.0653 -47.8615   0.3535
  0.7624   0.6194   0.0653 -38.3139   0.4652
  0.8410   0.8371   0.0059 -12.8811   0.2753
  0.7608   0.6149   0.0653 -45.6640   0.3228
  0.7159   0.5802   0.0712 -38.9019   0.5655
  0.5371   0.4887   0.0415 -40.4573   0.7432
  0.6921   0.5055   0.0890 -52.2665   0.6170
  0.7238   0.7523  -0.0237  -8.3439   0.2228
  0.5678   0.3246   0.1068 -98.2602   0.5799
  0.5768   0.3502   0.1009 -99.3560   0.5228
  0.5285   0.3487   0.0890 -97.6497   0.5433
  0.8507   0.8710  -0.0119  -3.7634   0.2388
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8444   0.8629  -0.0119  -8.1433   0.2813
  0.9439   0.9541  -0.0059   2.3333   0.1964
  0.7576   0.6468   0.0594 -32.2189   0.4609
  0.8972   0.9077  -0.0059  -4.6637   0.1604
  0.9891   0.9909   0.0000   1.1197   0.1513
  0.6876   0.5170   0.0890 -48.0474   0.6198
  0.4882   0.2804   0.1009 -135.5410   0.4782
  0.6105   0.3330   0.1128 -120.2996   0.5631
  0.8803   0.8268   0.0297 -14.9314   0.2067
  0.6201   0.3525   0.1365 -69.4110   0.9208
  0.9293   0.9061   0.0119  -7.3076   0.1165
  0.7905   0.7018   0.0475 -25.4658   0.3634
  1.0221   1.0211   0.0000   1.5169   0.1016
  0.8355   0.7329   0.0475 -26.4849   0.3166
  0.8411   0.8347   0.0059 -12.3636   0.2682
  0.3695   0.1784   0.5401 -164.5311   0.6099
  0.7939   0.7714   0.0119 -16.6927   0.3470
  0.5824   0.3710   0.1365 -51.7305   0.9857
  0.7464   0.7572  -0.0059 -16.6570   0.3534
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6053   0.3513   0.1128 -92.8830   0.6282
  0.7426   0.5977   0.0653 -45.4494   0.3359
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5385   0.5196   0.0178 -37.9239   0.6694
  0.7591   0.7866  -0.0237  -8.3286   0.2727
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6459   0.4843   0.0950 -45.1128   0.7911
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6955   0.4988   0.0831 -65.7285   0.4660
  0.6334   0.6563  -0.0237 -21.1419   0.4245
  1.0020   1.0019   0.0000   0.6044   0.0617
  0.5823   0.3923   0.0890 -93.9732   0.4645
  0.5927   0.3752   0.1009 -92.2020   0.5080
  0.9170   0.9040   0.0059  -6.5984   0.1484
  0.7729   0.6372   0.0653 -36.1845   0.4387
  0.8265   0.1329   0.1959 -199.2009   1.6236
  0.7269   0.5937   0.0653 -37.8141   0.5204
  0.7343   0.5466   0.0831 -51.0244   0.5475
  0.7331   0.5675   0.0712 -55.7658   0.3572
  0.7779   0.6311   0.0653 -42.8529   0.3433
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7753   0.6091   0.0712 -43.4570   0.4709
  0.7715   0.7908  -0.0119 -14.2234   0.3417
  1.0400   1.0382   0.0059   3.5413   0.1429
  0.9766   0.9784   0.0000  -1.3188   0.0449
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7224   0.5254   0.0890 -54.9597   0.5494
  0.3967   0.3144   0.1543 -55.1117   1.0329
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5967   0.4150   0.0831 -83.6752   0.4496
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6281   0.4365   0.1128 -49.6366   0.8801
  0.9890   0.9826   0.0059  -2.4049   0.0354
  0.8098   0.7348   0.0415 -22.4405   0.3335
  0.6359   0.6083   0.0178 -31.4659   0.5646
  0.8086   0.6745   0.0594 -37.8450   0.3062
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.4147   0.4002   0.0297 -44.4062   0.8523
  0.8968   0.8487   0.0237 -13.0405   0.1759
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0010   1.0011   0.0000   0.4867   0.0441
  0.3631   0.2231   0.0890 -156.1964   0.5786
  0.6842   0.7111  -0.0237 -15.9779   0.3622
  0.6427   0.5337   0.0653 -40.2757   0.7172
  0.5415   0.3545   0.0890 -104.4875   0.4915
  1.0440   1.0424   0.0000   4.7064   0.1301
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9856   0.9881   0.0000   0.8903   0.1080
  0.7409   0.5662   0.0772 -50.0420   0.4493
  0.7295   0.5813   0.0712 -40.6402   0.4478
  0.9386   0.9378   0.0000  -3.9523   0.1034
  0.4887   0.3138   0.0950 -111.7991   0.5554
  0.5621   0.3734   0.0890 -96.8800   0.5005
  0.6740   0.4705   0.0890 -68.4157   0.4986
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6935   0.4817   0.0950 -59.9134   0.6385
  0.9671   0.9707   0.0000  -1.9497   0.0745
  0.8467   0.8673  -0.0119  -2.6090   0.1994
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6442   0.6477  -0.0059 -25.4611   0.4794
  0.8640   0.8323   0.0178 -12.3428   0.2412
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.8485   0.7992   0.0237 -16.5387   0.2768
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7784   0.7857  -0.0059 -14.3134   0.3155
  0.7373   0.5722   0.0712 -55.2000   0.3551
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6311   0.5156   0.0712 -39.1679   0.7326
  0.6493   0.3909   0.1068 -89.3585   0.6254
  0.6961   0.7179  -0.0178 -17.9140   0.3837
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.3014   0.2149   0.0890 -128.4541   0.6604
  0.5810   0.4159   0.1128 -49.3781   0.9172
  0.6500   0.2073   0.1899 -88.6482   1.2617
  0.5955   0.3327   0.1543 -57.3737   1.0699
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.7571   0.6195   0.0653 -38.0448   0.4997
  0.9114   0.9249  -0.0059  -0.7037   0.2098
  0.4601   0.2920   0.0950 -111.0944   0.6346
  0.4708   0.1716   0.4629 -176.1458   0.4309
  0.6337   0.3916   0.1246 -64.2218   0.8543
  0.5481   0.3211   0.1543 -58.0737   1.0906
  0.4374   0.2735   0.1009 -116.9598   0.6776
  0.7589   0.5823   0.0772 -49.1399   0.4511
  0.8339   0.7323   0.0475 -26.5843   0.2769
  0.7355   0.5550   0.0772 -57.5360   0.4129
  0.7488   0.5951   0.0653 -49.7461   0.3339
  0.9296   0.9001   0.0178  -8.1325   0.1120
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9045   0.9190  -0.0059   0.2738   0.1770
  0.8921   0.9006  -0.0059  -5.4605   0.1616
  0.6527   0.4109   0.1009 -88.6283   0.5581
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9717   0.9808   0.0000   6.3291  -0.6459
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6962   0.6502   0.0297 -26.9701   0.5189
  0.8589   0.8480   0.0059  -9.9547   0.2297
  0.6996   0.5319   0.0772 -49.6132   0.4621
  0.9605   0.9676   0.0000   1.8546   0.2093
  0.9586   0.9454   0.0059  -4.6947   0.0785
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.5725   0.5709   0.0000 -28.7112   0.5686
  0.8865   0.8297   0.0297 -15.0628   0.1650
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6430   0.4343   0.1068 -57.8549   0.7611
  0.9976   0.9989   0.0000   1.8052   0.1191
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.6813   0.5411   0.0772 -40.9667   0.6968
  0.7392   0.7655  -0.0237 -11.0462   0.3036
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  1.0000   1.0000   0.0000   0.0000   0.0017
  0.9139   0.8840   0.0178  -9.1117   0.1412
